,Divisons
4359,b_khogno_khan
4360,b_batkhaan
4361,b_shankh
4362,c_karabalgasun
4363,b_karabalgasun
4364,b_otuken_city
4365,b_hanhai
4366,b_ogiy
4367,b_sharga_OTU
4368,b_bulgan_uul
4369,c_mumo
4370,b_mumo
4371,b_khoyorgol
4372,b_khanjargalant
4373,b_erdenet
4374,b_ishgent
4375,d_ogrash
4376,c_ulaanbaatar
4377,b_ulaanbaatar
4378,b_moltsog_els
4379,b_hustai
4380,b_orkhontuul
4381,c_khentii
4382,b_khentii
4383,b_tuul_khentii
4384,b_gorkhii_terelj
4385,b_burkal
4386,c_naushki
4387,b_naushki
4388,b_chikoy_OGR
4389,b_oarkhan_uul
4390,d_selenga_valley
4391,c_selenga
4392,b_selenga
4393,b_buteeliin_nuruu
4394,b_khamar_daban
4395,b_galuut_nuur
4396,c_baibalik
4397,b_baibalik
4398,b_namnan_uul
4399,b_airkhan
4400,c_khokhoo
4401,b_khokhoo
4402,b_erkhel
4403,b_dayan_deerkhiin
4404,c_karatsagaan
4405,b_karatsagaan
4406,b_khargal
4407,b_jida
4408,c_tunka
4409,b_arshan
4410,b_kyngarga
4411,b_dachi_gama
4412,d_ovorkhangai
4413,c_tovkhon
4414,b_tovkhon
4415,b_guchin_us
4416,b_avraikheer
4417,b_khuisiin_naiman_nuur
4418,c_ongi
4419,b_ongi
4420,b_taatsiin_tsagaan
4421,b_myangan_yamaat
4422,c_ikh_bogd
4423,b_ikh_bogd
4424,b_tuin
4425,b_orog
4426,c_bombogor
4427,b_bombogor
4428,b_boon_tsagaan
4429,b_khutag
4430,c_khasagt_khairkhan
4431,b_khasagt_khairkhan
4432,b_gegeen
4433,b_taigan
4434,d_arkhangai
4435,c_tarvagatai
4436,b_tarvagatai
4437,b_galt
4438,b_tariat
4439,c_oigon
4440,b_oigon
4441,b_telmen
4442,b_ikh_uul
4443,b_tsetsen_khairkhan
4444,c_uliastai
4445,b_uliastai
4446,b_ulaagchiin_khar
4447,b_otgontenger
4448,d_khovsgol
4449,c_darkhad_valley
4450,b_darkhad
4451,b_khoridol_saridag
4452,b_tsagaanuur
4453,c_tomorbulag
4454,b_tomorbulag
4455,b_karates
4456,b_sangiin_dalai
4457,c_ulantaiga
4458,b_dood_tsagaan_nuur
4459,b_ulaantaiga
4460,d_gobi_altai
4461,c_tseel
4462,b_tseel
4463,b_alag_khairkhan
4464,b_aj_bogd
4465,c_sharga
4466,b_sharga
4467,b_bumbag_hayrhan_uul
4468,c_zarman
4469,b_nutsgen_uul
4470,b_eej_khairkhan
4471,b_zarman
4472,d_ubsunur_hollow
4473,c_uvs_nuur
4474,b_uvs_nuur
4475,b_khan_khokhii
4476,b_khan_huhiin
4477,c_ulaangom
4478,b_ulaangom
4479,b_turgen
4480,b_khyarhgas
4481,c_tesiin_gol
4482,b_tesiin_gol
4483,b_bayan_UVS
4484,b_altan_els
4485,c_urgamal
4486,b_airag
4487,b_urgamal
4488,b_setsen_sart
4489,c_khar_us
4490,b_khar_us
4491,b_durgun
4492,b_elsen_tasarkhai
4493,d_khovd
4494,c_harhiraa
4495,b_achit_nuur
4496,b_tsagan_shibetu
4497,b_turgen_uul
4498,c_tsambagarau
4499,b_tsambagarau
4500,b_tal_tugal
4501,b_munkh_khairkhan
4502,k_tuva
4503,d_togina
4504,c_arzhan
4505,b_arzhan
4506,b_saryg_sep
4507,b_por_bajin
4508,c_tapsa
4509,b_tapsa
4510,b_ikh_nogoon
4511,b_ak_altyg_khol
4512,b_bilin
4513,c_azas
4514,b_azas
4515,b_eki_khem
4516,d_tannu_ola
4517,c_eastern_tannu
4518,b_karatangdy
4519,b_khemchiq
4520,b_sagly
4521,b_despen
4522,c_western_tannu
4523,b_turgen_uul_bis
4524,b_mungun_taiga
4525,b_khindigtik_khol
4526,d_western_sayan
4527,c_stoyanka
4528,b_stoyanka
4529,b_urbun
4530,b_ulaan_gol
4531,b_arja
4532,c_katu_yaryk
4533,b_katu_yaryk
4534,b_altyn_kol
4535,b_kara_khol_TUV
4536,b_tsagaan_gazar
4537,c_kantegir
4538,b_gosudar
4539,b_sutkhol
4540,b_kantegir
4541,b_sayanchu
4542,k_khakassia
4543,d_khakass_hollow
4544,c_abakan
4545,b_abakan
4546,b_ulugkol
4547,b_sosno
4548,c_julym
4549,b_julym
4550,b_yezagash
4551,b_uchum
4552,c_jerjul
4553,b_jerjul
4554,b_argyjek
4555,b_sisim
4556,c_kizir
4557,b_kizir
4558,b_tuba_TUV
4559,b_shina
4560,b_tiberkul
4561,c_anja
4562,b_anja_TUV
4563,b_tofa_nuruud
4564,c_kyzylkul
4565,b_bolsho_kyzylkul
4566,b_amyl
4567,b_borus
4568,b_kop_golyn
4569,d_shoria
4570,c_kuzbas
4571,b_kuznetsk
4572,b_kuztom
4573,b_kuzalatau
4574,c_shor
4575,b_kondoma_MON
4576,b_mrassu
4577,b_shor
4578,c_uul_chors
4579,b_abaza
4580,b_khartomor_uul
4581,b_granuul
4582,d_kargassia
4583,c_burugu_aallar
4584,b_tofalaria
4585,b_miirchun
4586,b_ikh_orgil
4587,c_chagdy_aallar
4588,b_kandat_uul
4589,b_kazyr
4590,b_kazas
4591,c_songuu_aallar
4592,b_ergaki
4593,b_orgogdon_rok
4594,b_baldyrgannyg
4595,d_eastern_sayan
4596,c_karauda
4597,b_karauda
4598,b_iya_TUV
4599,b_doloon_nuur
4600,c_shityy
4601,b_shityy
4602,b_tsagaan_kropot
4603,b_dibi_TUV
4604,c_kropot
4605,b_kropot
4606,b_urik
4607,b_setgel_uul
4608,c_monkh_saridag
4609,b_monkh_saridag
4610,b_khurel_uul
4611,k_buryatia
4612,d_uda_valley
4613,c_ulan_ude
4614,b_ulan_ude
4615,b_altaichei
4616,b_khudan_BUR
4617,b_saranka
4618,c_chikoy
4619,b_chikoy
4620,b_khilok
4621,b_oungo
4622,d_dauria
4623,c_bargajan
4624,b_bargajan
4625,b_khilem_khamar
4626,b_frolikha
4627,c_muya
4628,b_muya
4629,b_jergin
4630,b_vitimkan
4631,c_kotokel
4632,b_kotokel
4633,b_kabans
4634,b_itantsa
4635,c_yera
4636,b_yera
4637,b_shilmuustoi
4638,b_zuunbaykal
4639,d_bargujin_tukum
4640,c_kotera
4641,b_kotera
4642,b_gants_khondii
4643,b_mamakhondii
4644,b_shugel_ondor
4645,c_vitim
4646,b_vitim
4647,b_vitimkhad
4648,b_karamuya
4649,c_karabaigal
4650,b_chuulunuruu
4651,b_chonoshud
4652,b_karaoi
4653,c_chuya
4654,b_chuya
4655,b_alsholoi
4656,d_baigaluuls
4657,c_baigaluuls
4658,b_kirenga
4659,b_cherskogo
4660,b_baigalan_chaya
4661,c_uulynkhol
4662,b_nogoon_naluu
4663,b_daoroouul
4664,b_khilgazar
4665,b_khuldursgal
4666,d_tsagaanbaigal
4667,c_olkhon
4668,b_olkhon
4669,b_bugulde
4670,b_manzurka
4671,c_irkutsk
4672,b_irkutsk
4673,b_osa_MON
4674,b_KUDA_MON
4675,c_ryty
4676,b_ryty
4677,b_berikul
4678,b_chikan
4679,k_angara
4680,d_yenisei_kan
4681,c_krasnoyarsk
4682,b_krasnoyarsk
4683,b_kem_MON
4684,b_kemchug
4685,b_stolby
4686,c_mana
4687,b_mana_MON
4688,b_kyzyl-kan
4689,c_shishina
4690,b_shishina
4691,b_taseya
4692,b_nemkina
4693,c_kansk
4694,b_kansk
4695,b_biriusa
4696,b_khoidkhiliin
4697,c_tagul
4698,b_tagul
4699,b_agul
4700,b_narsgol
4701,d_chuna_valley
4702,c_chuna
4703,b_chuna
4704,b_moson_kholtos
4705,b_tsartsanmod
4706,b_biryusa
4707,c_bratsk
4708,b_bratsk
4709,b_khereeoi
4710,b_tsasengiin
4711,b_bugyntalbar
4712,c_tulun
4713,b_kaduy
4714,b_tulun
4715,b_kirei
4716,d_lena
4717,c_lena
4718,b_lena
4719,b_kutukan_ondort
4720,b_ichikta
4721,c_ilga
4722,b_ilim_MON
4723,b_ilga
4724,b_ivda
4725,c_gatsuurgazar
4726,b_gatsuurgazar
4727,b_kjoosonoi
4728,d_angara
4729,c_kitoi
4730,b_kitoi
4731,b_noty
4732,b_olkha
4733,c_kymyl_tey
4734,b_kymyl_tey
4735,b_angaragiin_degee
4736,b_zima_MON
4737,c_okangara
4738,b_okangara
4739,b_bisha_MON
4740,b_mori_kliringiin
4741,c_kada
4742,b_kada_MON
4743,b_alyaty
4744,b_kurkat
4745,e_tartaria
4746,k_zhetysu
4747,d_zhetysu
4748,c_qayaliq
4749,b_qayaliq
4750,b_ichiwooq
4751,b_altyn-emel
4752,c_almaty
4753,b_almaty
4754,b_talgar
4755,b_kyzyl_suu
4756,b_kegen
4757,c_kopathal
4758,b_kopathal
4759,b_akzhar
4760,b_tamgaly
4761,c_kaskelen
4762,b_kaskelen
4763,b_chu
4764,b_kurdai
4765,c_aksuyek
4766,b_aksuyek
4767,b_shyganak
4768,b_mirnyy
4769,c_uchkul
4770,b_uchkul
4771,b_taldiqorgan
4772,b_kopal
4773,b_lyukum
4774,d_alakol
4775,c_chuguchak
4776,b_chuguchak
4777,b_cherga
4778,b_zatsan
4779,c_kokpekty
4780,b_kokpekty
4781,b_kokpektinsk
4782,b_bazarka
4783,b_urzhar
4784,c_guzkol
4785,b_guzkol
4786,b_djusagach
4787,b_ayagoz
4788,c_lepsink
4789,b_lepsink
4790,b_sarkand
4791,b_usharal
4792,b_bole
4793,d_tarbagatai
4794,c_emil
4795,b_emil
4796,b_sarychulsyn
4797,b_ala-kul
4798,b_modo-bartik
4799,c_jinsko
4800,b_jinsko
4801,b_ebi-nor
4802,b_kuytun
4803,b_dahyansi
4804,b_koltun
4805,c_karamay
4806,b_karamay
4807,b_baiyang
4808,b_toli
4809,d_ili-alatau
4810,c_iliq
4811,b_iliq
4812,b_almaliq
4813,b_junzi
4814,b_tekes
4815,c_ghulja
4816,b_ghulja
4817,b_iren-chabirga
4818,b_avrautau
4819,c_kash
4820,b_kash
4821,b_musari
4822,b_kunges
4823,k_kimek
4824,d_mugodzhar_hills
4825,c_mugodzhar_hills
4826,b_karabutak
4827,b_kum_sai
4828,b_chir_kala
4829,b_jity_kul
4830,c_jitikul
4831,b_jitikul
4832,b_dantenkul
4833,b_jarli_butak
4834,b_kosh_kurbay
4835,c_kos_uba
4836,b_kos_uba
4837,b_airyk
4838,b_kos_biryuk
4839,d_aqtobe
4840,c_aqtobe
4841,b_aqtobe
4842,b_orskaya
4843,b_chalap_kerman
4844,b_chubar_KAZ
4845,c_orenburg
4846,b_orenburg
4847,b_iletsk
4848,b_santas
4849,b_barbastau
4850,c_atamansku
4851,b_atamansku
4852,b_suvunduk
4853,b_kbumak
4854,b_zhitikara
4855,d_atyrau
4856,c_atyrau
4857,b_atyrau
4858,b_taisugan
4859,b_hyan
4860,b_bakash-aul
4861,c_sagiz
4862,b_sagiz
4863,b_ulu-uil
4864,b_jarkul
4865,b_kainar
4866,b_zarapan
4867,c_manatau
4868,b_manatau
4869,b_kyz_imchik
4870,b_jaksybai
4871,b_isanbai
4872,c_baisary
4873,b_baisary
4874,b_sorkul
4875,b_tulugai_sor
4876,c_basagha
4877,b_basagha
4878,b_temir
4879,b_ak_su
4880,k_cuman
4881,d_turgay
4882,c_turgay
4883,b_turgay
4884,b_tusum_kum
4885,b_jaman_akkul
4886,b_chumkar_kia
4887,c_tumar
4888,b_tumar
4889,b_tibis_sor
4890,b_kyzyl_yar
4891,c_murun_tomis
4892,b_murun_tomis
4893,b_tatyr_kul
4894,c_jilali
4895,b_jilali
4896,b_janai_cheku
4897,b_achu
4898,b_kyzyl_cheku
4899,c_ulu_jitanjik
4900,b_ulu_jitanjik
4901,b_karalbak
4902,b_sor_kuduk
4903,d_kurgan
4904,c_kurgan
4905,b_kurgan
4906,b_ukavskaya
4907,b_baklansky
4908,c_sabakyul
4909,b_sabakyul
4910,b_kostanay
4911,b_ore
4912,b_tobol_bis
4913,d_kush-murun
4914,c_petropavl
4915,b_petropavl
4916,b_uktuz
4917,b_mamlyutka
4918,c_kush-murun
4919,b_kush-murun
4920,b_skramlrak
4921,b_auliekol
4922,b_abugan
4923,b_kamichly_kul
4924,c_vargashi
4925,b_vargashi
4926,b_mostovskoye
4927,b_shchuchye
4928,c_karasu
4929,b_karasu
4930,b_kak
4931,d_saryarka
4932,c_teniz
4933,b_karu_samys
4934,b_chubar_kul
4935,b_kokjetau
4936,b_koja_kul
4937,b_nura
4938,c_eghiz_kara
4939,b_eghiz_kala
4940,b_terekti
4941,b_kara_sor
4942,b_konek
4943,b_jaksy_kyzy_kurt
4944,c_ulytau
4945,b_ulytau
4946,b_tuzdyn
4947,b_jilanjik
4948,b_tamdins
4949,b_jaman_arganaty
4950,c_kaska
4951,b_kaska
4952,b_ajutasty
4953,b_kaptadyr
4954,b_junkur_kul
4955,d_kazakh
4956,c_astana
4957,b_astana
4958,b_astrakhanka
4959,b_erementau
4960,b_bulandy
4961,b_dombraly
4962,c_atbasar
4963,b_atbasar
4964,b_kafa
4965,b_kokchetav
4966,b_chargaldzin
4967,b_jangyztau
4968,b_burluk
4969,c_shchuchinsk
4970,b_shchuchinsk
4971,b_koksengrisor
4972,b_seletyteniz
4973,c_teke
4974,b_teke
4975,b_ertis
4976,b_karaoba
4977,k_kipchak
4978,d_semey
4979,c_semey
4980,b_semey
4981,b_uba_KAZ
4982,b_oskemen
4983,b_ridder
4984,b_bukhtarma
4985,b_zyryan
4986,c_jinghiz
4987,b_jinghiz
4988,b_aljan
4989,b_kandygatai
4990,b_altyn-kolekis
4991,c_degelen
4992,b_degelen
4993,b_dogolan
4994,b_ak-taylak
4995,b_mukhor
4996,c_arkat
4997,b_arkat
4998,b_urta_tau
4999,b_chulak-terek
5000,b_tekar
5001,c_kalbin
5002,b_kalbin
5003,b_ayrtau
5004,b_arkalyk_KAZe
5005,b_sasyk_kul
5006,d_kentarlau
5007,c_kulan_uynak
5008,b_bakanas
5009,b_serek
5010,b_akjeku
5011,b_tulkulam
5012,b_kyzyl_kusku
5013,c_jiren_suat
5014,b_jiren_suat
5015,b_kalmek-imel
5016,b_jorga
5017,b_kokchetau
5018,c_koi-bagar
5019,b_koy-bagar
5020,b_akcha-adyr
5021,b_jildi
5022,d_karkaraly
5023,c_karkaraly
5024,b_karkaraly
5025,b_bol_agach
5026,b_uch_katyn
5027,b_kent_KAZ
5028,b_edrei
5029,c_tokumbay
5030,b_tokumbay
5031,b_mautan_tas
5032,b_arkalyk
5033,b_bugaly
5034,c_nurtay
5035,b_nurtay
5036,b_kyzyl_ray
5037,b_kara_urunkay
5038,d_karabas
5039,c_karabas
5040,b_karabas
5041,b_sokur
5042,b_altyn_su
5043,c_jasky_kart
5044,b_jasky_kart
5045,b_ak_tasty
5046,b_juzbay
5047,b_ku_jeku
5048,c_uliuty
5049,b_uliuty
5050,b_ulenty
5051,b_bayan_aulska
5052,d_betpa
5053,c_betpa
5054,b_betpa
5055,b_bos-tau
5056,b_tokobay
5057,b_manaka
5058,b_kuntun_kul
5059,c_targyl
5060,b_targyl
5061,b_asaybay
5062,b_bulat
5063,b_baykara
5064,c_kulan_utmas
5065,b_kulan_utmas
5066,b_sopak_sor
5067,k_dzungaria
5068,d_kara_khoja
5069,c_kara_khoja
5070,b_kara_khoja
5071,b_yarkhoto
5072,b_turpan
5073,b_yidu
5074,c_beshbalik
5075,b_beshbalik
5076,b_fukang
5077,b_cheshi
5078,b_jimsar
5079,b_beilu
5080,b_pilu
5081,c_yangjibaliq
5082,b_yangjibalik
5083,b_bugur
5084,b_manas
5085,b_wutanzili
5086,b_wusu
5087,c_barkul
5088,b_barkul
5089,b_liaotun
5090,b_pulei
5091,b_yizhi
5092,c_chamil
5093,b_hami
5094,b_minggam
5095,b_chalamtum
5096,b_urtu_bulak
5097,b_burgasutai
5098,d_altay
5099,c_altay
5100,b_altay
5101,b_kulris
5102,b_kran_DZU
5103,b_talta
5104,b_irmengtau
5105,b_burqin
5106,c_qinggil
5107,b_qinggil
5108,b_chungul
5109,b_zagan-gol
5110,b_tengerge
5111,b_borultokay
5112,c_agairik
5113,b_agairik
5114,b_bostal
5115,b_belesek
5116,c_narym_DZU
5117,b_narym_DZU
5118,b_kurchum
5119,b_kurguni
5120,c_torangy_kul
5121,b_torangy_kul
5122,b_chaklym
5123,b_sarytau
5124,d_gurbantunggut
5125,c_hoboksar
5126,b_hoboksar
5127,b_tiebuken
5128,b_jeminay
5129,b_kaerji
5130,c_ulan_chuzir
5131,b_ulan_chuzir
5132,b_bulun-tok
5133,b_olon-bulak
5134,c_jie_DZU
5135,b_jie_DZU
5136,b_sulugu
5137,b_cheko
5138,d_naiman_gobi
5139,c_balgun
5140,b_balgun
5141,b_sugi
5142,b_kabtag
5143,b_chumy-su
5144,c_kara_asirgan
5145,b_kara-asirgan
5146,b_morin_tolochai
5147,b_tegurik
5148,c_boro_burgasu
5149,b_boro_burgasu
5150,b_suchatu
5151,b_alak-nor
5152,e_turan
5153,k_khotan
5154,d_khotan
5155,c_khotan
5156,b_khotan
5157,b_lafak
5158,b_dondan_oilik
5159,b_bugaiwilik
5160,b_laodamogou
5161,b_mahas
5162,b_domoko
5163,c_karghalik
5164,b_karghalik
5165,b_yuetgan
5166,b_guma
5167,b_kehan
5168,c_keriya
5169,b_keriya
5170,b_andir
5171,b_niya
5172,c_cherchen
5173,b_cherchen
5174,b_saca
5175,b_endere
5176,d_kashgar
5177,c_kashgar
5178,b_kashgar
5179,b_yopurga
5180,b_yengi_xahar
5181,b_kona_xahar
5182,b_atus
5183,b_maralbeshi
5184,c_terek_pass
5185,b_terek
5186,b_ulugqat
5187,c_aksu
5188,b_aksu_mongolia
5189,b_barchuk
5190,b_tumshuk
5191,b_uch_TARIM
5192,b_stwerap
5193,c_yarkand
5194,b_yarkand
5195,b_yengisar
5196,b_makit
5197,b_akto
5198,d_karashar
5199,c_karashar
5200,b_karashar
5201,b_bosten
5202,b_narinkira
5203,b_korla
5204,b_kongque
5205,c_kucha
5206,b_kucha
5207,b_jigdalik
5208,b_duldulokur
5209,b_toksu
5210,b_shayar
5211,c_luntai
5212,b_luntai
5213,b_bugur_TARIM
5214,b_subashi
5215,b_shorchuk
5216,b_nasi_erkule
5217,c_toksun
5218,b_toksun
5219,b_bezeklik
5220,b_sengim
5221,d_charkliq
5222,c_charkliq
5223,b_charkliq
5224,b_bashkoyumal
5225,b_waxxari
5226,c_loulan
5227,b_loulan
5228,b_tikenik
5229,b_argan
5230,b_chelik
5231,c_dunhuang
5232,b_miran
5233,b_dunhuang
5234,b_nanhu_TARIM
5235,b_omotrunnaisse
5236,c_kumtag
5237,b_kumtag
5238,b_turin_TARIM
5239,b_shule_river
5240,b_dafang
5241,k_oghuz_il
5242,d_transcaspiana
5243,c_mangyshlak
5244,b_aktau
5245,b_kajdak
5246,b_koizak
5247,b_karasye
5248,b_fort_aleksandrovkiy
5249,b_porsu-burun
5250,c_garabogazkol
5251,b_kyzyl-su
5252,b_yangadzha
5253,b_bekdas
5254,b_sumbe
5255,b_kum-sebszen
5256,b_oglamych
5257,c_ustyurt
5258,b_bailjar
5259,b_fort_novoaleksandrovkiy
5260,b_busaga
5261,b_sai-kule
5262,d_jemba
5263,c_qoshagyl
5264,b_qoshagyl
5265,b_azgyl
5266,b_kumstan
5267,b_tengiz
5268,b_beyneu
5269,c_akkityk
5270,b_akkityk
5271,b_kashkarata
5272,b_issenjau
5273,b_namastau
5274,b_asheh-atrik
5275,c_kos-buwak
5276,b_kos-buwak
5277,b_chumishtikul
5278,b_sam
5279,b_churuk
5280,d_aral_il
5281,c_yangikent
5282,b_yangikent
5283,b_kazalinsk
5284,b_buzai
5285,b_koskul
5286,c_raimskoe
5287,b_raimskoe
5288,b_dzangent
5289,b_tailyak-kul
5290,b_kara-mugai
5291,c_ak-dzulpas
5292,b_ak-dzulpas
5293,b_agypse
5294,b_zhelanash
5295,c_aralkizil
5296,b_kassarma
5297,b_kulandy
5298,b_kugaral
5299,b_davlet-girei
5300,d_barsuki
5301,c_terekli
5302,b_terekli
5303,b_airyuk
5304,b_irgis
5305,b_jelavi
5306,c_barsuki
5307,b_barsuki
5308,b_jamantau
5309,b_emba
5310,b_chushka-kol
5311,c_aral_karakum
5312,b_kalmas
5313,b_chalkar
5314,b_chubar
5315,b_arys-kum
5316,k_syr_darya
5317,d_syr_darya
5318,c_jend
5319,b_jend
5320,b_uzun-kul
5321,b_beljan
5322,b_azez-kul
5323,c_sighnaq
5324,b_sighnaq
5325,b_aq-masjid
5326,b_tashti
5327,b_suzak
5328,c_uzgend_KARA
5329,b_uzgend_KARA
5330,b_telegul
5331,b_oktyabr
5332,d_chah
5333,c_chah
5334,b_chah
5335,b_sayram
5336,b_chimkent
5337,b_nuket
5338,b_isfijab
5339,c_otrar
5340,b_otrar
5341,b_chakpak
5342,b_awliya-ata
5343,c_shavgar
5344,b_shavgar
5345,b_sawran
5346,b_shulak
5347,b_yasi
5348,c_sutkend
5349,b_sutkend
5350,b_akkum
5351,b_sary-ozek
5352,d_muyunkum
5353,c_balashagun
5354,b_balasaghun
5355,b_narin
5356,b_barskhan
5357,b_pishkek
5358,c_suyab
5359,b_suyab
5360,b_nevaket
5361,b_ashpara
5362,c_taraz
5363,b_taraz
5364,b_merke
5365,b_sayaq
5366,c_shelji
5367,b_shelji
5368,b_symbyl
5369,b_itte-kichu
5370,c_quriltay
5371,b_quriltay
5372,b_mushun
5373,b_karakul
5374,b_talas
5375,c_cherik
5376,b_cherik
5377,b_tinimseyit
5378,b_bagish
5379,k_transoxiana
5380,d_soghd
5381,c_bukhara
5382,b_bukhara
5383,b_varakhsha
5384,b_ramitan
5385,b_ghujduvan
5386,b_tavavis
5387,c_kishsh
5388,b_kishsh
5389,b_kalif
5390,b_kandak
5391,b_al_musala
5392,b_subakh
5393,b_akhsisak
5394,c_nakhshab
5395,b_nakhshab
5396,b_nawqad_qureish
5397,b_ribat_malik
5398,b_bezda
5399,c_firabr
5400,b_paykend
5401,b_firabr
5402,b_barzam
5403,b_nevida
5404,c_dabusiya
5405,b_dabusiya
5406,b_kushaniya
5407,b_noor_bukhara
5408,b_kerminiya
5409,c_samarkand
5410,b_samarqand
5411,b_arbinjan
5412,b_ishtikhan
5413,b_qatwan
5414,b_wadhar
5415,d_badakhshan
5416,c_badakhshan
5417,b_badakhshan
5418,b_rustaq
5419,b_kishm
5420,b_jerm
5421,c_munjan
5422,b_munjan
5423,b_sanglich
5424,b_zaybak
5425,c_wakhan
5426,b_wakhan
5427,b_ishkamish
5428,b_dar-i-tubbat
5429,c_shughnan
5430,b_shughnan
5431,b_alichur
5432,b_murghab
5433,b_muji
5434,b_badakhshan_TARIM
5435,c_karran
5436,b_upper_karran
5437,b_lower_karran
5438,d_khuttal
5439,c_khuttal
5440,b_pargar
5441,b_hulbuk
5442,b_munk
5443,c_wakhsh
5444,b_halavand
5445,b_awzaj
5446,b_qobadiyan
5447,b_livkand
5448,c_chaghaniyan
5449,b_chaghaniyan
5450,b_termez
5451,b_rigar
5452,b_darzanji
5453,b_basand
5454,b_charmanjan
5455,c_rasht
5456,b_rasht
5457,b_shuman
5458,b_vashjird
5459,d_osrushana
5460,c_oshrusana
5461,b_bunjiket
5462,b_bottaman
5463,b_dizak
5464,b_zamin
5465,b_khawas
5466,b_kurkath
5467,c_zarafshan
5468,b_panjikand
5469,b_barkat
5470,b_varaghshar
5471,d_ferghana
5472,c_ferghana
5473,b_akhsikath
5474,b_miyan-rudan
5475,b_khaylam
5476,b_najm
5477,b_ardalankath
5478,b_kasan
5479,c_khojand
5480,b_khojand
5481,b_kend-i-badam
5482,b_asht
5483,b_wankath
5484,b_afrasiyab
5485,c_isfara
5486,b_varukh
5487,b_isfara
5488,b_sukh
5489,b_hoshyar
5490,b_aval
5491,c_nasaiya
5492,b_andijan
5493,b_quba
5494,b_khokand
5495,b_osh
5496,b_naqad
5497,b_uzgend
5498,b_marghinan
5499,c_nasrabad
5500,b_nasrabad
5501,b_arslanbob
5502,b_sarybulak
5503,d_khorezm
5504,c_gurganj
5505,b_gurganj
5506,b_nazvar
5507,b_zamakhshar
5508,b_jith
5509,b_madminiya
5510,b_urgench
5511,b_vezir
5512,c_darghan
5513,b_darghan
5514,b_tahiriya=
5515,b_jigirbend
5516,b_sadvar
5517,c_kath
5518,b_kath
5519,b_nukfagh
5520,b_ardakhivah
5521,b_wayikhan
5522,b_ghardaman
5523,c_khiva
5524,b_khiva
5525,b_rakhushmitan
5526,b_hazarasp
5527,b_karduran-khas
5528,b_ruzvand
5529,c_kurdar
5530,b_kurdar
5531,b_baratigin
5532,b_mizdahqan
5533,b_north_kurdar
5534,d_uzboy
5535,c_sarykamysh
5536,b_kurtysh
5537,b_sarykamysh=
5538,b_ortakuyu
5539,b_kugunek
5540,b_bala_iskem=
5541,b_igdy
5542,c_uzboy
5543,b_burgun
5544,b_cheleken=
5545,b_dekcha
5546,b_yashkan
5547,b_nebit_dag
5548,e_bactria
5549,e_persia
5550,k_persia
5551,d_isfahan
5552,c_isfahan
5553,b_isfahan
5554,b_julfa
5555,b_gulpaygan
5556,b_wazwan
5557,c_ardestan
5558,b_qashan
5559,b_natanz
5560,b_ardistan
5561,b_uzwara
5562,c_qumisha
5563,b_qumisha
5564,b_jarquh
5565,b_sarwistan
5566,b_wardana
5567,b_firuzan
5568,c_luristan
5569,b_asbid-dasht
5570,b_juy-e-sard
5571,d_kirman
5572,c_kirman
5573,b_khabis
5574,b_zarand_PER
5575,b_kirman
5576,b_anar
5577,b_rudhan
5578,b_mashiz
5579,c_behabad
5580,b_behabad
5581,b_nayband
5582,b_khubayan
5583,b_rawar
5584,c_bam
5585,b_bamm
5586,b_kashid
5587,b_dardjiin
5588,b_nurmashiir
5589,b_dafariid
5590,c_sirjan
5591,b_sirjan
5592,b_bimand
5593,b_baaft
5594,c_jiruft
5595,b_jiruft
5596,b_maghun
5597,b_ruyan-jirufti
5598,d_yazd
5599,c_yazd
5600,b_yazd
5601,b_nain
5602,b_uqda
5603,b_maibud
5604,b_fahraj_yazd
5605,b_khazana
5606,c_mafaza
5607,b_jarmaq
5608,b_wandah
5609,b_mihrijan
5610,b_biyadaq
5611,c_shahre-babak
5612,b_shahr-e-babak
5613,b_muralziyan
5614,b_abarquh
5615,b_qaryat-al-asad
5616,d_rayy
5617,c_rayy
5618,b_rayy
5619,b_dumbawand
5620,b_waramin
5621,b_mashkuya
5622,b_qasran
5623,c_khuwar
5624,b_khuwar
5625,b_simnan
5626,c_qom
5627,b_qom
5628,b_aba-qomi
5629,b_sawa
5630,d_hamadan
5631,c_hamadan
5632,b_hamadan
5633,b_rudhrawar
5634,b_aba
5635,b_mazdaqan
5636,b_sharuq
5637,c_nihawand
5638,b_nihawand
5639,b_abtaa
5640,b_karaj-abu-dulad
5641,c_dinawar
5642,b_dinawar
5643,b_andarab_d
5644,b_sad_khaniya
5645,b_sanda
5646,d_fars
5647,c_shiraz
5648,b_shiraz-farsi
5649,b_sarwistan-shirazi-runiz
5650,b_kubanjan
5651,b_kazarun
5652,b_sabur
5653,c_lar
5654,b_lar
5655,b_gerash
5656,b_jahrum
5657,c_darabjerd
5658,b_darabjerd
5659,b_fustujan
5660,b_nariz
5661,b_istakhbanat
5662,b_abade-darabjerd
5663,c_arrajan
5664,b_arrajan
5665,b_jannaba
5666,b_siniz
5667,b_tawwaj
5668,b_khubadan
5669,c_istakhr
5670,b_istakhr
5671,b_iqlid
5672,b_mayin
5673,b_abraj
5674,b_abada
5675,c_mandestan
5676,b_mandestan
5677,b_bushkanat
5678,b_gundijan
5679,b_firuzabad
5680,b_karzin
5681,c_irahistan
5682,b_naband
5683,b_siraf
5684,b_kariyan
5685,d_hormuz
5686,c_hormuz
